0.5140	-0.0715	1.0313	0.1341	0.0345	1.4962	0.1593	0.3505	0.1646	0.0817	-0.5105	-0.5146	-0.2198	-0.4118	0.0474	-0.2509
0.5065	-0.0355	1.1494	0.2127	0.0379	1.1049	0.1520	0.2125	0.0812	0.1423	-0.6337	-0.9603	-0.2658	-0.2984	0.1883	0.1992
0.4584	-0.0478	0.9851	0.1356	-0.0781	0.9102	0.1853	0.0924	0.1298	0.1591	-0.2285	-0.9773	-0.2301	-0.2734	0.0477	-0.0338
0.6407	0.0105	1.6859	0.2494	0.0632	0.7637	0.2731	0.2081	-0.1959	-0.2237	-0.5359	-0.4030	-0.3607	0.0142	0.1156	0.0875
0.6579	-0.0656	1.4396	0.2620	0.0430	1.1191	0.2596	0.1610	-0.0053	-0.0189	-0.3028	-0.5072	-0.3607	-0.1627	0.1806	0.1514
0.5266	-0.0971	1.4187	0.1936	0.0101	1.9537	0.1902	0.2369	-0.0499	0.0146	-0.1767	-0.1788	-0.3449	-0.2465	0.2451	0.0206
0.5360	0.1098	1.3599	0.3437	0.1166	0.6454	0.1711	0.1888	0.0610	0.0616	-0.1822	-0.8139	-0.3854	-0.0676	0.1080	0.0166
0.4125	0.1237	0.9527	0.3178	0.2092	0.5889	0.1594	0.1289	-0.0470	-0.0861	-0.1795	-1.0672	-0.4272	-0.0773	-0.0187	-0.0013
0.3243	-0.1198	1.3717	0.3264	0.1675	1.1507	0.1297	0.1822	-0.0608	-0.0615	-0.3086	-1.1653	-0.4506	-0.4435	0.0144	0.0244
0.4001	-0.1497	2.0186	0.5758	0.0301	0.9342	0.1427	0.2949	0.0823	0.0078	-0.2655	-1.1824	-0.3966	-0.9952	0.0432	0.0222
0.0890	-0.1349	1.1328	0.5122	0.2189	1.5596	0.1018	0.3366	0.0851	0.0432	-0.5411	-0.8688	-0.4253	-0.2993	0.1396	0.1432
-0.2673	-0.0324	0.9248	0.6849	0.4376	1.0474	0.1956	0.3614	0.1311	-0.0386	-0.1981	-1.0554	-0.2063	-0.8374	-0.1160	-0.0985
0.0125	-0.1150	0.4300	0.9389	-0.0211	0.7805	0.3626	0.3631	0.0688	-0.1018	-0.1767	-0.6774	-0.3393	-0.2011	-0.1101	-0.1382
-0.1967	-0.0900	1.5036	0.2281	0.2531	1.3305	0.2352	0.6786	0.0522	0.0783	-0.0472	-0.2133	-0.2492	-0.5233	-0.8856	-0.3867
-0.3298	-0.0775	1.1125	0.3364	0.0700	1.2494	0.3232	0.3972	0.0754	0.1763	-0.0005	-0.0791	-0.2133	-0.4612	-0.4656	-0.5232
-0.1901	-0.0127	2.4117	0.2039	0.1364	0.9896	0.2462	0.6881	0.0897	0.1519	-0.1208	-0.1341	-0.2440	-0.3681	0.1816	-0.0383
0.0538	0.0350	1.2781	0.4468	0.0497	0.6985	0.3671	0.1867	-0.0236	0.2127	0.1356	-0.2211	-0.2298	-0.2994	0.2385	-0.1085
-0.1438	-0.0424	0.3348	0.7963	-0.0920	0.7374	0.6377	0.1975	0.0159	0.1408	0.1149	-0.0145	-0.2457	-0.3671	-0.0038	-0.1256
0.1352	-0.2308	0.3237	0.8757	0.1612	0.8786	0.4530	0.2370	-0.0110	0.2875	0.0962	-0.0895	-0.2317	-0.2922	-0.1612	-0.1775
-0.2049	-0.1507	1.6141	0.2725	0.4931	0.7631	0.1554	0.4771	-0.0057	0.3045	-0.0887	-0.1989	-0.2456	-0.2670	0.2084	-0.1321
-0.1483	-0.0141	1.8812	0.2089	0.1909	0.6033	0.2893	0.8493	-0.0277	0.2065	-0.0097	-0.0191	-0.2241	-0.2355	0.1734	-0.3635
0.1361	-0.1165	2.0852	0.1535	0.0867	0.8911	0.2719	0.7362	-0.0692	0.1729	0.1549	0.0563	-0.1774	-0.1843	-0.0512	-0.4793
