-0.0670	-0.0018	-1.4612	-0.0151	0.0590	0.6449	-0.0154	-0.3413	-0.3589	0.0083	-0.9938	-1.5578	-0.0697	-0.0049	-0.0473	-0.0851
-0.6748	-0.0021	-0.9683	-0.4697	0.0006	0.4030	-0.0265	-0.1852	-0.4359	0.0158	-0.4009	-1.2212	-0.0597	-0.0062	-0.0838	-0.2085
-0.3212	-0.0016	-2.6147	-0.7177	0.0024	0.3595	-0.0121	0.1012	-0.0612	0.0311	-0.7611	-1.0638	-0.1280	-0.0063	-0.1924	-0.1762
-0.7657	-0.0020	-1.9578	-0.8656	-0.0003	0.4429	0.0028	0.0164	-0.1172	0.0232	-0.2547	-1.2430	-0.1258	-0.0066	-0.0509	-0.2659
-1.2509	-0.0022	-1.5684	-1.1531	0.0023	0.8620	0.0056	0.0290	-0.5652	0.0076	-0.3965	-2.8920	-0.1235	-0.0048	-0.0431	-0.0795
-0.6081	-0.0019	-1.2520	-0.7763	0.0029	0.4699	0.0118	0.0026	-0.1060	0.0158	-0.0958	-5.6559	-0.1606	-0.0042	-0.0430	-0.1310
-0.3811	-0.0027	-0.5873	-1.7136	0.0067	0.6209	0.0259	-0.0007	-0.0908	0.0174	-0.1056	-5.4494	-0.2344	-0.0042	-0.0618	-0.1282
-0.2387	-0.0035	-0.6031	-2.1149	0.0180	0.6020	0.0313	-0.0027	-0.2159	0.0135	-0.1311	-2.2416	-0.1385	-0.0136	-0.0243	-0.0644
-0.2801	-0.0045	-0.7215	-0.1187	0.0070	0.5206	-0.0155	0.0821	-0.4231	0.0201	-0.3013	-1.1484	-0.0696	-0.0157	-0.0626	-0.0679
-0.1262	-0.0036	-1.9156	-0.2277	0.0523	0.5888	-0.0038	0.1389	-0.2035	0.0156	-0.3393	-0.2227	-0.1155	-0.0131	-0.0452	-0.0303
-0.2231	-0.0042	-1.5427	-0.9932	0.0134	0.7569	0.0120	-0.1130	-0.5522	0.0069	-0.0948	-0.2415	-0.0562	-0.0100	-0.0186	-0.0127
-0.4886	-0.0041	-1.0421	-0.5941	-0.0102	0.8440	0.0555	-0.0256	-0.2331	0.0222	-0.0671	-2.9648	-0.0824	-0.0293	-0.0385	-0.0858
-0.0490	-0.0018	-1.7062	-0.4324	0.0617	1.3003	0.0367	-0.0067	-0.1077	0.0289	-0.0531	-6.0592	-0.2158	-0.0190	-0.0423	-0.1661
-0.0606	-0.0029	-1.5981	-0.8408	0.0949	1.5560	0.0087	-0.1042	-0.1619	0.0179	-0.1049	-0.1850	-0.1655	-0.0111	0.2423	-0.0701
-0.1644	-0.0045	-1.3911	-0.7229	0.0427	0.9282	0.0118	0.0072	-0.2888	0.0194	-0.5147	-0.6965	-0.0804	-0.0213	-0.0719	-0.0311
-0.0360	-0.0063	-1.3662	-0.4344	0.5936	1.2018	0.0065	-0.0001	-0.4701	0.0047	-0.4843	-0.2690	-0.0568	-0.0067	-0.0540	0.0307
